# STR_XXXX part is read and XXXX becomes the string id number.
# Everything after the colon and before the new line will be saved as the string.
# Use # at the beginning of a line to leave a comment.
STR_0028    :Statek piracki
STR_CPTY    :5 widzów

[CHCKS]
STR_NAME    :Stoisko z kurczakami
STR_DESC    :Stoisko sprzedające kubełki z pieczonym kurczakiem

[CHKNUG]
STR_NAME    :Kiosk z kotlecikami z kurczaka
STR_DESC    :Stoisko sprzedające pieczone kotleciki z kurczaka

[CHPSH]
STR_NAME    :Sklepik z żetonami
STR_DESC    :Można tu kupić żetony

[CHPSH2]
STR_NAME    :Kiosk z frytkami
STR_DESC    :Stoisko sprzedające frytki

[CINDR]
STR_NAME    :Kiosk Sujongkwa
STR_DESC    :Stoisko sprzedające koreańskie napoje Sujongkwa

[CIRCUS1]
STR_NAME    :Cyrk
STR_DESC    :Cyrk ze zwierzętami występującymi w wielkim namiocie
STR_CPTY    :30 widzów

[CLIFT1]
STR_NAME    :Latające krzesełka
STR_DESC    :Kolejka krzesełkowa z otwartymi siedziskami
STR_CPTY    :2 pasażerów na wagonik

[CLIFT2]
STR_NAME    :Podniebne krzesełka
STR_DESC    :Kolejka krzesełkowa z otwartymi siedziskami
STR_CPTY    :2 pasażerów na wagonik

[CNDYF]
STR_NAME    :Kiosk z watą cukrową
STR_DESC    :Budynek w kształcie kłębu waty cukrowej, w którym można kupić różową watę cukrową

[COFFS]
STR_NAME    :Kawiarenka
STR_DESC    :Stoisko w stylu art deco sprzedające kawę

[COOKST]
STR_NAME    :Kiosk z ciasteczkami
STR_DESC    :Stoisko sprzedające olbrzymie ciastka

[CSTBOAT]
STR_NAME    :Kolejka łódkowa
STR_DESC    :Wagoniki w kształcie łódek
STR_CPTY    :6 pasażerów na łódkę

[CTCAR]
STR_NAME    :Koty z Cheshire
STR_DESC    :Napędzane pojazdy w kształcie kotów podróżujące wyznaczoną trasą
STR_CPTY    :2 pasażerów na kota

[DING1]
STR_NAME    :Ślizg pontonowy
STR_DESC    :Pasażerowie podróżują w nadmuchiwanych pontonach po zawiłym półkolistym lub rurowym torze
STR_CPTY    :2 pasażerów na ponton

[DODG1]
STR_NAME    :Unikajki
STR_DESC    :Samochodziki z napędem elektrycznym
STR_CPTY    :1 osoba na samochód

[DOUGH]
STR_NAME    :Sklepik z pączkami
STR_DESC    :Stoisko sprzedające amerykańskie pączki, zwane też donatami

[DRNKS]
STR_NAME    :Kiosk z napojami
STR_DESC    :Stoisko w kształcie puszki sprzedające napoje gazowane

[ENTERP]
STR_NAME    :Krynolina
STR_DESC    :Obracające się koło z podwieszanymi wagonikami. Gdy się rozkręci, hydrauliczne ramię podnosi je do pionu
STR_CPTY    :16 pasażerów

[FAID1]
STR_NAME    :Pierwsza pomoc
STR_DESC    :Miejsce dla gości, którym zrobiło się niedobrze - tutaj szybciej oprzytomnieją

[FRNOOD]
STR_NAME    :Kiosk ze smażonym ryżem
STR_DESC    :Stoisko sprzedające chińskie kluseczki ze smażonego ryżu

[FSAUC]
STR_NAME    :Latające spodki
STR_DESC    :Poduszkowce z własnym napędem
STR_CPTY    :1 osoba na samochód

[FUNCAKE]
STR_NAME    :Kiosk z makaronikami
STR_DESC    :Stoisko sprzedające ciasteczka zwane makaronikami

[FWH1]
STR_NAME    :Diabelski młyn
STR_DESC    :Wielkie obrotowe koło z otwartymi wagonikami
STR_CPTY    :32 pasażerów

[GDROP1]
STR_NAME    :Obrotospad
STR_DESC    :Pierścień z zamocowanymi fotelami jest wciągany na szczyt wysokiej wieży, obracając się powoli. Następnie spada swobodnie, wyhamowując delikatnie u dołu z użyciem hamulców magnetycznych
STR_CPTY    :16 pasażerów

[GOLF1]
STR_NAME    :Minigolf
STR_DESC    :Spokojna gra w miniaturowego golfa

[GOLTR]
STR_NAME    :Pociąg hiperzwijka
STR_DESC    :Przestronne wagoniki z prostymi zabezpieczeniami obejmującymi pasażerów w pasie
STR_CPTY    :6 pasażerów na wagonik

[GTC]
STR_NAME    :Pociąg widmo
STR_DESC    :Napędzane wagoniki o potwornych kształtach jadą po wielopoziomowym torze wśród przerażających dekoracji i efektów specjalnych
STR_CPTY    :2 pasażerów na wagonik

[HATST]
STR_NAME    :Stragan z kapeluszami
STR_DESC    :Stoisko z pamiątkami sprzedające wielkie piankowe kapelusze

[HCHOC]
STR_NAME    :Stragan z grzaną czekoladą
STR_DESC    :Stragan z czekoladą do picia.

[HELICAR]
STR_NAME    :Minihelikoptery
STR_DESC    :Wagoniki w kształcie helikopterów jadące po stalowym torze, sterowane przez pedałujących pasażerów
STR_CPTY    :2 pasażerów na wagonik

[HHBUILD]
STR_NAME    :Nawiedzony dom
STR_DESC    :Wielki budynek mieszczący straszliwe korytarze i budzące dreszcz grozy pokoje
STR_CPTY    :15 widzów

[HMAZE]
STR_NAME    :Labirynt
STR_DESC    :Goście wędrują po labiryncie zbudowanym z dwumetrowych żywopłotów lub ścian

[HMCAR]
STR_NAME    :Przejażdżka po nawiedzonym domu
STR_DESC    :Wagoniki z napędem jadą po wielopoziomowym torze wśród przerażających dekoracji i efektów specjalnych
STR_CPTY    :2 pasażerów na wagonik

[HOTDS]
STR_NAME    :Kiosk z hotdogami
STR_DESC    :Stoisko sprzedające parówki w bułeczkach

[HSKELT]
STR_NAME    :Spiralny zjazd
STR_DESC    :Drewniany budynek ze schodami wewnątrz i spiralną zjeżdżalnią na zewnątrz. Goście zjeżdżają na matach

[ICECR1]
STR_NAME    :Kiosk z lodami owocowymi
STR_DESC    :Stoisko sprzedające lody owocowe

[ICECR2]
STR_NAME    :Kiosk z rożkami
STR_DESC    :Stoisko sprzedające lodowe rożki

[ICETST]
STR_NAME    :Kiosk z mrożoną herbatą
STR_DESC    :Stoisko sprzedające mrożoną herbatę

[INFOK]
STR_NAME    :Kiosk informacyjny
STR_DESC    :Tutaj goście mogą otrzymać mapy parku i zakupić parasole

[INTBOB]
STR_NAME    :Latające zakręty
STR_DESC    :Pasażerowie zjeżdżają krętą trasą w wagonach przypominających bobsleje, prowadzonych jedynie przez krzywizny i wychylenia półkolistego toru
STR_CPTY    :6 pasażerów na wagonik

[INTINV]
STR_NAME    :Kolejka zwrotna
STR_DESC    :Wagoniki tego typu kolejki są wciągane ze stacji na pionowy odcinek toru, po czym zjeżdżają z niego, przejeżdżają z powrotem przez stację i wjeżdżają siłą rozpędu tyłem na drugi pionowy odcinek
STR_CPTY    :4 pasażerów na wagonik

[INTST]
STR_NAME    :Gigajazda
STR_DESC    :Wielka stalowa kolejka górska jeżdżąca po łagodnych spadkach i wzniesieniach o wysokości 100 m
STR_CPTY    :4 pasażerów na wagonik

[IVMC1]
STR_NAME    :Kolejka serpentynowa
STR_DESC    :Pojedyncze wagoniki jeżdżą podwieszone pod torem z ostrymi zakrętami i gwałtownymi spadkami
STR_CPTY    :4 pasażerów na wagonik

[JSKI]
STR_NAME    :Skutery wodne
STR_DESC    :Jednomiejscowe skutery, którymi pasażerowie mogą sami kierować
STR_CPTY    :1 osoba na pojazd

[JSTAR1]
STR_NAME    :Na saneczki
STR_DESC    :Kolejka górska z wagonikami w kształcie sanek, w których pasażerowie siedzą jeden za drugim
STR_CPTY    :4 pasażerów na wagonik

[KART1]
STR_NAME    :Gokarty
STR_DESC    :Samochodziki z napędem benzynowym
STR_CPTY    :1 miejsce

[LEMST]
STR_NAME    :Kiosk z lemoniadą
STR_DESC    :Stoisko sprzedające orzeţwiającą lemoniadę

[LFB1]
STR_NAME    :Jazda flisacka
STR_DESC    :Łódki w kształcie pni płyną wodnym kanałem, spadając z pluskiem ze stromych spadków, aby zamoczyć pasażerów
STR_CPTY    :4 pasażerów na łódkę

[LIFT1]
STR_NAME    :Winda
STR_DESC    :Pasażerowie jeżdżą w dół lub w górę windą w wieży, aby przejść z jednego poziomu na drugi
STR_CPTY    :16 pasażerów

[MBSOUP]
STR_NAME    :Kiosk z zupą klopsikową
STR_DESC    :Stoisko sprzedające chińską zupę z klopsikami

[MCARPET1]
STR_NAME    :Latający dywan
STR_DESC    :Wagony w kształcie latającego dywanu poruszające się na przemian w górę i w dół na końcach czterech ramion
STR_CPTY    :12 pasażerów

[MFT]
STR_NAME    :Segmentowa kolejka górska
STR_DESC    :Kolejka z krótkimi pojedynczymi wagonikami z otwartym przodem
STR_CPTY    :2 pasażerów na wagonik

[MGR1]
STR_NAME    :Karuzela obrotowa
STR_DESC    :Tradycyjna karuzela z drewnianymi konikami
STR_CPTY    :16 pasażerów

[MONBK]
STR_NAME    :Rowery jednotorowe
STR_DESC    :Specjalne rowery jadące po stalowej jednoszynowej trasie, napędzane przez pedałujących pasażerów
STR_CPTY    :1 pasażer na rower

[MONO1]
STR_NAME    :Opływowa kolejka jednoszynowa
STR_DESC    :Pojemne wagony jednoszynowe, opływowe na obu końcach
STR_CPTY    :5 lub 10 pasażerów na wagonik

[MONO2]
STR_NAME    :Wagoniki jednoszynowe
STR_DESC    :Wagoniki jednoszynowe z otwartymi bokami
STR_CPTY    :4 pasażerów na wagonik

[MONO3]
STR_NAME    :Retrokolejka jednoszynowa
STR_DESC    :Otwarte wagoniki jednoszynowe
STR_CPTY    :4 pasażerów na wagonik

[NEMT]
STR_NAME    :Kolejka odwrotna
STR_DESC    :Pasażerowie siedzą w fotelach podwieszonych pod torem, pokonując wielkie pętle, zakręty i zakręcone zjazdy
STR_CPTY    :4 pasażerów na wagonik

[NRL]
STR_NAME    :Pociągi parowe
STR_DESC    :Miniaturowe pociągi składające się z lokomotywy parowej i tendra, ciągnących otwarte drewniane wagoniki
STR_CPTY    :6 pasażerów na wagon

[NRL2]
STR_NAME    :Pociągi parowe z krytymi wagonami
STR_DESC    :Miniaturowe pociągi składające się z lokomotywy parowej i tendra, ciągnących drewniane wagoniki z płóciennymi daszkami
STR_CPTY    :6 pasażerów na wagon

[OBS1]
STR_NAME    :Wieża obserwacyjna
STR_DESC    :Obrotowa kabina obserwacyjna wjeżdżająca na wysoką wieżę
STR_CPTY    :20 pasażerów

[OBS2]
STR_NAME    :Dwupiętrowa wieża obserwacyjna
STR_DESC    :Obrotowa piętrowa kabina obserwacyjna wjeżdżająca na wysoką wieżę
STR_CPTY    :32 pasażerów

[PIZZS]
STR_NAME    :Kiosk z pizzą
STR_DESC    :Stoisko sprzedające porcje pizzy

[PMT1]
STR_NAME    :Przejażdżka kopalniana
STR_DESC    :Napędzane wagoniki kopalniane jadą po gładkim i zakręconym torze
STR_CPTY    :2 lub 4 pasażerów na wagonik

[POPCS]
STR_NAME    :Kiosk z popcornem
STR_DESC    :Stoisko sprzedające wielkie pudełka popcornu

[PREMT1]
STR_NAME    :Kolejka z napędem liniowym
STR_DESC    :Wagoniki są rozpędzane za pomocą magnetycznego silnika liniowego i podróżują tam i z powrotem po zakręconym torze
STR_CPTY    :4 pasażerów na wagonik

[PRETST]
STR_NAME    :Kiosk z preclami
STR_DESC    :Stoisko sprzedające chrupiące precle

[PTCT1]
STR_NAME    :Drewniana kolejka górska
STR_DESC    :Drewniana kolejka górska z wyściełanymi siedzeniami i zabezpieczeniami obejmującymi pasażerów w pasie
STR_CPTY    :4 pasażerów na wagonik

[PTCT2]
STR_NAME    :Drewniana kolejka górska (6 miejsc)
STR_DESC    :Drewniana kolejka górska z wyściełanymi siedzeniami i zabezpieczeniami obejmującymi pasażerów w pasie
STR_CPTY    :6 pasażerów na wagonik

[PTCT2R]
STR_NAME    :Drewniana kolejka górska (6 miejsc, odwrócona)
STR_DESC    :Drewniana kolejka górska z wyściełanymi siedzeniami i zabezpieczeniami obejmującymi pasażerów w pasie, z fotelami ustawionymi tyłem do kierunku jazdy
STR_CPTY    :6 pasażerów na wagonik

[RAPBOAT]
STR_NAME    :Przełomy Dunajca
STR_DESC    :Okrągłe łódki pokonujące szeroki kanał wodny, spadające z wodospadów i przepływające przez spienione bystrzyny
STR_CPTY    :8 pasażerów na łódkę

[RBOAT]
STR_NAME    :Łodzie wiosłowe
STR_DESC    :Łodzie wiosłowe napędzane przez samych pasażerów
STR_CPTY    :2 pasażerów na łódkę

[RCKC]
STR_NAME    :Samochody rakietowe
STR_DESC    :Wagoniki w kształcie rakiet
STR_CPTY    :4 pasażerów na wagonik

[RCR]
STR_NAME    :Wyścigówki
STR_DESC    :Pojazdy z napędem mające kształt samochodów wyścigowych
STR_CPTY    :1 pasażer na wagonik

[REVCAR]
STR_NAME    :Zawracajka
STR_DESC    :Wózki kopalniane jeżdżące po drewnianych torach, zawracające na specjalnych obrotowych sekcjach
STR_CPTY    :6 pasażerów na wagonik

[REVF1]
STR_NAME    :Wagonik
STR_DESC    :Duży wagonik dla kolejki o swobodnym spadku
STR_CPTY    :8 pasażerów

[RFTBOAT]
STR_NAME    :Tratwy rzeczne
STR_DESC    :Tratwy manewrujące zręcznie po wodnym torze
STR_CPTY    :4 pasażerów na tratwę

[RSAUS]
STR_NAME    :Kiosk z pieczonymi kiełbaskami
STR_DESC    :Stoisko sprzedające chińskie pieczone kiełbaski

[SBOX]
STR_NAME    :Wyścigi mydelniczek
STR_DESC    :Pasażerowie jadą wagonikami w kształcie mydelniczek po jednoszynowym torze kolejki
STR_CPTY    :4 pasażerów na wagonik

[SCHT1]
STR_NAME    :Kolejka górska
STR_DESC    :Wagoniki kolejki górskiej z zabezpieczeniami obejmującymi pasażerów w pasie, mogące pokonywać pionowe pętle
STR_CPTY    :4 pasażerów na wagonik

[SFRIC1]
STR_NAME    :Drewniane wagoniki "Tarcie Boczne"
STR_DESC    :Podstawowe wagoniki dla kolejki "Tarcie Boczne"
STR_CPTY    :4 pasażerów na wagonik

[SIMPOD]
STR_NAME    :Symulator ruchu
STR_DESC    :Pasażerowie oglądają film, siedząc w specjalnej kabinie, poruszanej i wstrząsanej przez siłowniki hydrauliczne
STR_CPTY    :8 pasażerów

[SKYTR]
STR_NAME    :Podwieszana minikolejka
STR_DESC    :Pasażerowie podróżują w pozycji leżącej, twarzą w dół, w specjalnych wagonikach podwieszonych pod pojedynczym torem, które bujają się swobodnie na zakrętach
STR_CPTY    :1 pasażer na wagonik

[SLCFO]
STR_NAME    :Odwrócone kapsuły
STR_DESC    :Pasażerowie siedzą naprzeciwko siebie, pokonując pętle i ostre zakręty
STR_CPTY    :4 pasażerów na wagonik

[SLCT]
STR_NAME    :Mała kolejka odwrócona
STR_DESC    :Pasażerowie podróżują parami w fotelach podwieszonych pod torem, pokonując pętle i ostre zakręty
STR_CPTY    :2 pasażerów na wagonik

[SMC1]
STR_NAME    :Myszochody
STR_DESC    :Pojedyncze samochodziki w kształcie myszy
STR_CPTY    :4 pasażerów na wagonik

[SMC2]
STR_NAME    :Wózki kopalniane
STR_DESC    :Pojedyncze samochodziki w kształcie drewnianych wózków kopalnianych
STR_CPTY    :4 pasażerów na wagonik

[SMONO]
STR_NAME    :Podwieszane wagoniki jednoszynowe
STR_DESC    :Pojemne wagoniki jednoszynowe
STR_CPTY    :8 pasażerów na wagonik

[SOUVS]
STR_NAME    :Kiosk z pamiątkami
STR_DESC    :Stoisko sprzedające pamiątki, przytulanki i parasole

[SOYBEAN]
STR_NAME    :Kiosk z mlekiem sojowym
STR_DESC    :Stoisko sprzedające kartoniki z mlekiem sojowym

[SPBOAT]
STR_NAME    :Pluskołódki
STR_DESC    :Pojemne łodzie płynące szerokim kanałem, wciągane po nachyleniu przez pasy napędowe, zjeżdżające ze wzniesień i w wielkim plusku moczące pasażerów
STR_CPTY    :16 pasażerów na łódkę

[SPCAR]
STR_NAME    :Wyścigówki
STR_DESC    :Pojazdy z napędem w kształcie samochodów wyścigowych
STR_CPTY    :2 pasażerów na wagonik

[SPDRCR]
STR_NAME    :Pajęcza jazda
STR_DESC    :Kolejka ze stalowym torem, spiralnym podjazdem i siedzeniami jedno za drugim
STR_CPTY    :6 pasażerów na wagonik

[SQDST]
STR_NAME    :Kiosk z owocami morza
STR_DESC    :Stoisko sprzedające smażone macki

[SRINGS]
STR_NAME    :Kosmiczne pierścienie
STR_DESC    :Koncentryczne obrotowe obręcze, umożliwiające swobodne kręcenie się we wszystkich kierunkach
STR_CPTY    :1 osoba

[SSC1]
STR_NAME    :Wystrzałowa spadajka
STR_DESC    :Wagonik jest wystrzeliwany pneumatycznie na szczyt wysokiej wieży, a potem swobodnie opada
STR_CPTY    :8 pasażerów

[STARFRDR]
STR_NAME    :Kiosk z gwiezdnymi napojami
STR_DESC    :Stoisko sprzedające gwiezdne napoje owocowe

[STEEP1]
STR_NAME    :Bieg z przeszkodami
STR_DESC    :Pasażerowie jadą pojazdami w kształcie koni, poruszającymi się po jednoszynowym torze kolejki
STR_CPTY    :2 pasażerów na konia

[STEEP2]
STR_NAME    :Wyścigi motocyklowe
STR_DESC    :Pasażerowie jadą wagonikami w kształcie motocykli po jednoszynowym torze
STR_CPTY    :2 pasażerów na motocykl

[SUBMAR]
STR_NAME    :Podwodna podróż
STR_DESC    :Pasażerowie usadowieni w łodzi podwodnej podróżują podwodnym torem
STR_CPTY    :4 pasażerów na łódţ podwodną

[SUBSTL]
STR_NAME    :Kiosk z kanapkami
STR_DESC    :Stoisko sprzedające świeże kanapki

[SUNGST]
STR_NAME    :Kiosk z okularami
STR_DESC    :Stoisko sprzedające okulary słoneczne

[SWANS]
STR_NAME    :Łabędzie
STR_DESC    :Łodzie w kształcie łabędzi napędzane przez pedałujących pasażerów z przednich miejsc
STR_CPTY    :4 pasażerów na łódkę

[SWSH1]
STR_NAME    :Okręt piracki
STR_DESC    :Wielka huśtawka w kształcie statku
STR_CPTY    :16 pasażerów

[SWSH2]
STR_NAME    :Morska huśtawka
STR_DESC    :Statek przymocowany do ramienia z przeciwwagą wykonuje pełne obroty
STR_CPTY    :12 pasażerów

[THCAR]
STR_NAME    :Pneumatyczna kolejka pionowa
STR_DESC    :Po rozrywkowym starcie z wyrzutni pneumatycznej wagoniki wjeżdżają po pionowym torze, po czym wykonują pionowy zjazd w dół, z powrotem do stacji
STR_CPTY    :2 pasażerów na wagonik

[TLT1]
STR_NAME    :Toalety
STR_DESC    :Podstawowe toalety w budynku z prefabrykowanego betonu

[TLT2]
STR_NAME    :Toalety
STR_DESC    :Toalety umieszczone w budynku typu chata z drewnianych bali

[TOFFS]
STR_NAME    :Kiosk z jabłkami w polewie
STR_DESC    :Stoisko w kształcie jabłka, sprzedające jabłka oblane polewą toffi

[TOGST]
STR_NAME    :Stojąca kolejka
STR_DESC    :Zapętlona kolejka, w której pasażerowie jadą w pozycji stojącej
STR_CPTY    :4 pasażerów na wagonik

[TOPSP1]
STR_NAME    :Wirówka
STR_DESC    :Pasażerowie podróżują w gondoli zawieszonej na wielkich obrotowych ramionach, która może huśtać się w przód i w tył, a także do góry nogami
